age,sex,i,prev,f
0,female,0.0,0.0,0.0
0,male,0.0,0.0,0.0
1,female,0.16342593467518796,0.1990838535424184,0.23083190696893685
1,male,0.18683630150145633,0.2063476394245925,0.24502749644090907
2,female,0.3608328266190472,0.23337146869682582,0.2742730365073155
2,male,0.3616136991355798,0.25614957944522826,0.28376188335510544
3,female,0.3608328266190472,0.18686048427081303,0.2742730365073155
3,male,0.3616136991355798,0.2054378649923762,0.28376188335510544
4,female,0.3608328266190472,0.1791640808113514,0.2742730365073155
4,male,0.3616136991355798,0.19582211496333188,0.28376188335510544
5,female,0.3784641386202953,0.19978496790225095,0.22689168381953537
5,male,0.35879062970901315,0.19879443304246044,0.2455613295920831
6,female,0.3784641386202953,0.20284207433434512,0.22689168381953537
6,male,0.35879062970901315,0.20268120801284284,0.2455613295920831
7,female,0.3784641386202953,0.20599419425021637,0.22689168381953537
7,male,0.35879062970901315,0.20672300018285522,0.2455613295920831
8,female,0.3784641386202953,0.21353305175210158,0.22689168381953537
8,male,0.35879062970901315,0.22057528739119622,0.2455613295920831
9,female,0.3784641386202953,0.22164467664200424,0.22689168381953537
9,male,0.35879062970901315,0.2364173620373814,0.2455613295920831
10,female,0.26199345556338854,0.2059630536444934,0.22472075251319218
10,male,0.26726628362989896,0.19269637445504373,0.2357920684866803
11,female,0.26199345556338854,0.2144304233121068,0.22472075251319218
11,male,0.26726628362989896,0.20885758973963214,0.2357920684866803
12,female,0.26199345556338854,0.22362384782450775,0.22472075251319218
12,male,0.26726628362989896,0.2279778176164105,0.2357920684866803
13,female,0.26199345556338854,0.24027253222852227,0.22472075251319218
13,male,0.26726628362989896,0.2522167409374321,0.2357920684866803
14,female,0.26199345556338854,0.259599592992326,0.22472075251319218
14,male,0.26726628362989896,0.2822230991490206,0.2357920684866803
15,female,0.27309482112914113,0.1654422557239547,0.20771486930053903
15,male,0.3308456559609765,0.1467094429515848,0.2068677476498499
16,female,0.27309482112914113,0.18130148464140156,0.20771486930053903
16,male,0.3308456559609765,0.1696133135097237,0.2068677476498499
17,female,0.27309482112914113,0.20052359699857628,0.20771486930053903
17,male,0.3308456559609765,0.2009915568509693,0.2068677476498499
18,female,0.27309482112914113,0.21726823620267266,0.20771486930053903
18,male,0.3308456559609765,0.22189347702961937,0.2068677476498499
19,female,0.27309482112914113,0.23706418166555104,0.20771486930053903
